t,x,y,z,tx1,tx2,tx3,tx4,tx5,tx6,tx7,tx8,tx9,tx10,tx11,tx12,tx13,tx14,tx15,tx16,tx17,tx18,tx19,tx20,tx21,tx22,tx23,tx24,tx25
1667899260815.0,-540.33,-691.96,96.49,-80.0,-76.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-48.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-83.0,-255.0
1667899260935.0,-532.27,-708.02,93.51,-81.0,-255.0,-65.0,-255.0,-255.0,-255.0,-43.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0
1667899261048.0,-517.33,-726.77,95.09,-80.0,-255.0,-64.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-50.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-82.0
1667899261166.0,-495.8,-747.17,99.56,-80.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-255.0,-43.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-78.0,-255.0
1667899261279.0,-471.42,-766.67,101.58,-77.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-67.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-80.0
1667899261397.0,-453.87,-779.47,101.12,-75.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0
1667899261509.0,-446.83,-785.89,99.84,-81.0,-255.0,-66.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-76.0
1667899261627.0,-440.8,-792.67,99.71,-77.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-78.0,-255.0
1667899261739.0,-433.85,-802.47,96.96,-82.0,-255.0,-255.0,-79.0,-255.0,-255.0,-79.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-52.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-76.0
1667899261856.0,-416.96,-814.74,93.44,-81.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-77.0,-255.0
1667899261968.0,-393.73,-825.44,95.4,-82.0,-255.0,-255.0,-80.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0
1667899262082.0,-365.88,-834.41,100.72,-71.0,-63.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-52.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-79.0
1667899262196.0,-337.99,-842.09,102.42,-62.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0
1667899262310.0,-323.34,-848.2,100.99,-63.0,-255.0,-62.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-67.0
1667899262422.0,-319.7,-852.89,98.43,-67.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-73.0,-255.0
1667899262535.0,-315.25,-857.19,98.32,-76.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0
1667899262649.0,-304.27,-863.13,96.33,-81.0,-80.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-83.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-82.0
1667899262761.0,-287.58,-871.31,93.48,-81.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667899262878.0,-263.68,-878.83,95.31,-56.0,-48.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-79.0
1667899262994.0,-235.45,-882.77,99.87,-53.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667899263112.0,-204.97,-885.3,101.92,-62.0,-70.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-80.0,-255.0,-73.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0
1667899263232.0,-187.07,-887.29,101.04,-63.0,-255.0,-67.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-77.0,-66.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-51.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-66.0
1667899263359.0,-177.23,-891.54,99.92,-67.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0
1667899263479.0,-171.11,-896.38,99.26,-67.0,-66.0,-255.0,-81.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0
1667899263602.0,-157.51,-901.27,95.07,-78.0,-72.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-79.0
1667899263720.0,-139.37,-904.47,93.16,-76.0,-255.0,-70.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-48.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0
1667899263836.0,-113.3,-903.94,97.05,-59.0,-63.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-48.0,-255.0,-75.0,-255.0,-255.0,-255.0
1667899263959.0,-81.5,-901.73,101.06,-62.0,-58.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-65.0,-255.0,-51.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0
1667899264082.0,-53.73,-899.31,101.63,-67.0,-67.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-79.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667899264202.0,-39.89,-899.58,100.62,-64.0,-69.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-71.0,-255.0
1667899264318.0,-33.86,-900.98,99.55,-65.0,-255.0,-66.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-50.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-69.0,-255.0
1667899264438.0,-24.19,-904.35,98.18,-71.0,-255.0,-255.0,-78.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0
1667899264555.0,-5.24,-905.82,94.37,-74.0,-52.0,-255.0,-255.0,-73.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667899264675.0,18.95,-901.98,94.14,-44.0,-65.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-71.0
1667899264794.0,49.09,-892.65,99.94,-66.0,-255.0,-63.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-64.0
1667899264913.0,77.29,-881.96,102.29,-61.0,-255.0,-62.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-50.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-71.0
1667899265037.0,96.2,-876.8,101.38,-70.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0
1667899265155.0,102.15,-878.56,98.45,-66.0,-66.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-72.0,-255.0,-255.0
1667899265273.0,108.59,-879.59,98.33,-56.0,-66.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-72.0,-255.0
1667899265389.0,120.87,-878.31,96.23,-72.0,-255.0,-50.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-77.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-65.0,-255.0,-255.0,-68.0,-255.0,-255.0
1667899265516.0,141.4,-874.97,93.41,-75.0,-255.0,-66.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-72.0,-255.0
1667899265635.0,167.03,-866.68,96.19,-58.0,-255.0,-60.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-63.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-55.0,-255.0
1667899265756.0,193.79,-853.52,100.59,-69.0,-255.0,-57.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-44.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0
1667899265874.0,219.1,-839.54,102.13,-64.0,-69.0,-255.0,-65.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0
1667899265993.0,232.36,-834.17,100.64,-58.0,-71.0,-255.0,-255.0,-63.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-56.0,-64.0,-255.0,-255.0,-60.0,-255.0,-255.0
1667899266114.0,240.23,-834.18,99.9,-66.0,-65.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-77.0,-255.0,-255.0,-75.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667899266236.0,250.56,-833.61,98.82,-61.0,-69.0,-255.0,-75.0,-255.0,-255.0,-255.0,-75.0,-73.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667899266368.0,266.44,-829.47,94.49,-66.0,-72.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-72.0,-255.0
1667899266487.0,285.33,-820.61,94.05,-67.0,-255.0,-58.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-50.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-70.0
1667899266606.0,307.91,-805.57,98.4,-51.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0
1667899266722.0,333.34,-787.35,101.44,-56.0,-70.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-69.0,-255.0,-255.0
1667899266844.0,352.84,-773.39,101.37,-72.0,-255.0,-56.0,-255.0,-255.0,-71.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-59.0,-255.0,-255.0,-71.0,-255.0,-255.0
1667899266965.0,363.24,-768.09,100.24,-61.0,-255.0,-52.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-61.0,-255.0,-255.0,-60.0,-255.0,-255.0
1667899267086.0,370.17,-765.99,99.7,-65.0,-255.0,-56.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-70.0,-255.0
1667899267204.0,381.57,-763.49,97.19,-66.0,-255.0,-56.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-76.0
1667899267324.0,399.6,-752.74,93.46,-69.0,-255.0,-255.0,-80.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-49.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-74.0
1667899267445.0,419.76,-734.51,95.5,-74.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0
1667899267564.0,439.73,-711.07,101.0,-68.0,-68.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-48.0,-255.0,-255.0,-255.0,-70.0,-255.0
1667899267683.0,457.95,-687.46,102.33,-53.0,-255.0,-50.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-46.0,-255.0
1667899267804.0,468.79,-676.64,100.36,-54.0,-255.0,-53.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-68.0,-53.0,-255.0,-63.0,-255.0,-255.0,-255.0,-68.0
1667899267940.0,476.4,-672.28,98.4,-64.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-75.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-41.0,-255.0,-255.0,-255.0
1667899268058.0,482.6,-668.92,97.62,-67.0,-67.0,-255.0,-255.0,-68.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667899268176.0,495.46,-655.42,94.64,-52.0,-71.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-75.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667899268294.0,509.2,-637.26,93.6,-65.0,-255.0,-54.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-69.0
1667899268411.0,521.71,-609.16,98.05,-66.0,-255.0,-255.0,-69.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667899268529.0,529.99,-577.43,101.61,-60.0,-59.0,-255.0,-255.0,-55.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-67.0,-255.0,-74.0
1667899268653.0,534.17,-550.98,102.01,-72.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-57.0,-255.0,-255.0
1667899268769.0,537.31,-539.24,100.11,-65.0,-255.0,-53.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-59.0,-255.0,-255.0,-72.0,-255.0
1667899268890.0,541.79,-532.04,99.87,-64.0,-255.0,-43.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-70.0
1667899269005.0,546.8,-521.2,97.05,-63.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0
1667899269125.0,550.39,-504.64,93.69,-65.0,-60.0,-255.0,-49.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667899269244.0,551.03,-481.74,94.76,-67.0,-59.0,-255.0,-255.0,-67.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667899269365.0,548.45,-453.29,99.42,-63.0,-59.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-49.0,-255.0,-255.0,-57.0,-255.0
1667899269479.0,545.21,-423.25,101.57,-65.0,-255.0,-66.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-70.0,-255.0
1667899269600.0,543.56,-402.72,101.11,-65.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-66.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0
1667899269719.0,544.7,-393.66,99.79,-65.0,-58.0,-255.0,-255.0,-49.0,-71.0,-255.0,-255.0,-70.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-70.0,-255.0
1667899269835.0,546.96,-386.86,99.58,-61.0,-255.0,-55.0,-255.0,-255.0,-73.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-68.0,-255.0,-255.0,-66.0,-255.0,-255.0
1667899269958.0,550.45,-373.91,96.69,-64.0,-255.0,-51.0,-67.0,-255.0,-74.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-61.0
1667899270073.0,550.5,-353.56,93.37,-57.0,-255.0,-255.0,-69.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-64.0
1667899270191.0,546.03,-326.72,96.29,-64.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667899270309.0,538.83,-298.92,101.28,-50.0,-55.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-49.0,-255.0
1667899270427.0,531.78,-271.9,102.26,-63.0,-255.0,-255.0,-57.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-60.0,-255.0,-255.0,-71.0
1667899270545.0,531.47,-259.14,100.03,-63.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-49.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667899270662.0,533.88,-253.9,98.41,-63.0,-54.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-70.0
1667899270775.0,535.59,-248.13,97.83,-63.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667899270891.0,535.21,-232.44,95.17,-63.0,-53.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-68.0,-255.0
1667899271010.0,533.8,-212.07,93.4,-62.0,-255.0,-56.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-76.0,-255.0,-67.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667899271129.0,527.03,-184.47,97.24,-62.0,-255.0,-255.0,-62.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-71.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-65.0
1667899271249.0,516.36,-155.44,101.29,-62.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0
1667899271367.0,506.57,-131.41,102.15,-59.0,-49.0,-255.0,-64.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0
1667899271489.0,504.37,-119.44,100.28,-45.0,-49.0,-255.0,-255.0,-53.0,-255.0,-70.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0
1667899271609.0,506.05,-112.56,99.91,-62.0,-47.0,-255.0,-68.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667899271728.0,506.55,-101.68,97.65,-61.0,-255.0,-60.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-70.0
1667899271848.0,504.01,-86.24,93.91,-59.0,-255.0,-61.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-67.0
